Cluster,Pergunta,Palavra chave,Score
18,alterar beneficiario seguro vida,vida,0.6972868075450958
32,cancelar seguro auto,seguro,0.6956820510853201
67,consulta ordem cambio,ordem,0.7373052454230759
3,cancelar seguro cartao empresa,seguro,0.6600611909388565
3,realizar cotacao seguro vida empresa trienal,vida,0.5746124214541262
58,fazar cambio,fazar,0.9426503083061593
72,seguro cartao credito,seguro,0.7869180387674889
30,cancelar seguro cheque protegido,seguro,0.6475719970757127
25,saber taxa cambio,taxa,0.6800986713400334
69,quais coberturas seguro vida,vida,0.6646922420768332
75,seguro auto funcionario desconto,seguro,0.7158399866950658
28,contratar seguro afalbetizado,seguro,0.8557028800342815
11,realizar operacao cambio,realizar,0.6662926234879026
46,quais cartoes possuem seguro viagem,viagem,0.6095938342135162
63,consultar apolice seguro alto,seguro,0.7426635852938187
56,reducao valor seguro vida,vida,0.7720909913466715
56,seguro vida caso sinisyto,vida,0.714344109412332
65,campanha seguro auto,seguro,0.8292870392575201
32,beneficiario,beneficiario,1.0
33,realizar cancelamento seguro residencial,seguro,0.6477572581407927
32,imprimir boleto seguro ficha compensacao,seguro,0.5636882204275904
66,quanto tempo ordem pagamento cambio credita,tempo,0.5557159682544687
39,receber ordem cambio,receber,0.7462260016163703
56,caracteristicas seguro vida socio,vida,0.6822367313960876
88,solicitar aument ode limite cambio,solicitar,0.5633918785339644
29,perda aluguel seguro residencial,seguro,0.6388241195430765
82,remessa cambio franca,remessa,0.8053671048584953
1,consultar remessa cambio,remessa,0.7077302044751472
58,perfil sistema cambio,sistema,0.7032541010236706
41,aumentar valor cliente operar cambio,valor,0.6079876189647301
8,agendar vistoria seguro autro,vistoria,0.6713795558569083
32,cancelar seguro,seguro,0.9333222901041052
58,fazer cambio,fazer,0.8390180387621189
32,cobre seguro habitacional,seguro,0.7285664338445593
15,solicitacao segunda via contrato seguro,via,0.5331821938355756
66,localizar ordem cambio,ordem,0.7745085899098744
69,coberturas seguro generico,seguro,0.7625221704331062
58,fazer alteracao titular seguro,titular,0.7301846216585967
19,segurado pode indicar beneficiario seguros protecao vida,vida,0.5270325038632093
8,debito seguro terceiro,terceiro,0.8329113263727032
60,caracteristicas seguro odonto,seguro,0.7146654247583186
90,banco realiza seguro contrato execucao obra,seguro,0.4808895546631148
20,central atendimento seguro viagem,viagem,0.6398788171645138
32,proceder cancelar seguro cartao basico,seguro,0.6297227662632932
30,cancelar seguro cheque especial protegido,seguro,0.5699184548693033
15,onde acho segunda via proposta seguro vida,vida,0.5491611026810029
75,seguro vida premiado garante desconto,vida,0.6080494231499154
25,taxa cobrada sacar cambio chile,taxa,0.5356407937114138
37,alterar endereco apolice seguro patrimonial generico,seguro,0.5162092591349664
63,imprimir apolice seguro previdencia,seguro,0.6327985566235563
39,receber cambio exterior,receber,0.6720531222034933
94,valor tarifas cobradas operacoes cambio conta juridica,valor,0.4815092889444221
21,saber seguro debitando conta corrente,seguro,0.6070008636711576
8,fazemos seguro auto taxista,taxista,0.6718610314821057
33,cancelamento seguro empresarial zurick,zurick,0.7491534329964399
67,consulta seguro sinistro,sinistro,0.7552682152737696
50,cobertura seguro cartao protegido,seguro,0.6798144147856875
32,cadastrar seguro cartao,seguro,0.8411587743900457
12,tarifa cobrada operacoes cambio,tarifa,0.6035461753494391
66,ordem pagamento cambio,pagamento,0.6868995785962037
41,onde vejo limite cliente operar cambio,vejo,0.5663620785087605
8,autorizacao debito seguro auto,seguro,0.7587370940025421
83,prazo acionamento seguro,seguro,0.712735896854944
82,guia remessa seguros,seguros,0.7183518479346858
58,consultar cambio devolvisd,devolvisd,0.8406928483771043
54,funciona alteracao valores seguro vida,vida,0.5944017806858545
1,consultar remessa cambio enviada,remessa,0.7061220266204146
18,incluir beneficiario seguro vida,vida,0.6670508714624223
58,operacoes cambio acima,operacoes,0.738321490226224
58,duvidas sobre cambio aparecendo processamento,sobre,0.5160633386753841
58,comprovante swift cambio,swift,0.7004406934500866
32,consultar valor parcela seguro endossado,valor,0.6470667081534354
16,necessario encaminhar proposta seguro assinada alteracao endosso,seguro,0.5099092228446954
27,cobre seguro acidentes pessoais,seguro,0.664811133459299
58,fazer operacao cambio cliente empresas,operacao,0.6561748059137531
63,senha acessar apolice seguro auto,senha,0.6224577835399244
28,contratar seguro cartao,seguro,0.7504894944683659
58,repatriar operacao cambio,repatriar,0.8068139706659885
25,taxa cambio,taxa,0.9075630735130888
14,seguro vida endosso fazer,vida,0.6560093899814139
20,central sul america seguro auto,sul,0.5964044028329077
33,cancelamento seguro vida empresarial,vida,0.7221818780750285
8,verificar motivo falta debito seguro,verificar,0.5757489734995602
15,onde imprimir segunda via apolice seguros,via,0.4693506000711017
56,alteracao valores seguro vida,vida,0.7150279587958112
92,abrir sinistro seguro residencial,sinistro,0.6296412069580334
61,quantidade maxima permitida consorcios cpf,quantidade,0.5249286503913475
58,consultar liquidacao cambio,liquidacao,0.7747082267968595
49,alterar cpf documento conversao cliente,documento,0.6101125894744103
49,alterar beneficiarios seguro,seguro,0.7822417863434401
82,remessa cambio pontual,remessa,0.8053671048584953
32,garantia veiculo precisa ser seguro favor banco,veiculo,0.45390061743132926
21,estornar seguro cartao debito conta corrente,seguro,0.6135706931639516
32,cancelo seguro,seguro,0.9799773585610235
28,contratar seguro cartao protegido,seguro,0.6104234155073379
60,cancelar seguro odonto especial,seguro,0.681302117317533
21,cai seguro conta,seguro,0.866344370611804
27,imprimir boleto seguro acidentes pessoais,seguro,0.5681578005694211
33,status cambio solicitado cancelamento,status,0.6867429782517831
49,alterar numero cpf cadastro cliente,numero,0.590551641413942
76,valor estorno seguro,valor,0.7133378326362062
85,autorizar seguros,seguros,0.8323244792129513
8,debito seguro auto nao efetivado,seguro,0.6781681118179893
58,operacao cambio especie dolar,operacao,0.6411292202264591
90,confirmo cpf vinculado contrato cartao,vinculado,0.6003224688693376
8,autorizacao debito seguro,seguro,0.8257881719319097
49,alterar cpf principal cadastro,principal,0.6175589413982417
46,seguro viagem bandeira master,viagem,0.659708578421852
16,possivel debitar proposta seguro auto conta poupanca,seguro,0.5532522893760506
40,idade maxima seguro acidentes pessoais,seguro,0.5443984612023347
68,bonus seguro,seguro,0.9752842317647376
58,liquidacao cambio,liquidacao,0.9123707359908025
37,seguro patrimonial mudanca endereco,seguro,0.7048002553569787
17,erro cpf nao consta base dados,nao,0.4710164000201103
32,antecipar parcelas seguro,seguro,0.7008872641649132
4,contratacao seguro cartao,seguro,0.8222124780762463
58,operacao cambio,operacao,0.8753169321794937
56,dar entrada seguro vida morte,vida,0.5853844481715959
17,seguro consta contratado,seguro,0.7036086766471927
58,cliente agencia realizar cambio pagamento pamento escola,realizar,0.4998049513572552
4,cobertura seguro cartao protegido,seguro,0.6798144147856875
33,cancelamento seguro residencia,seguro,0.8677681663321668
7,operacao cambio nao regularizada,regularizada,0.7244529292156621
16,proposta negada seguro,seguro,0.811076331913115
4,seguro cartao protegido,seguro,0.7344641024048792
58,preciso fazer resgate capitalizacao aparece erro cpf divergente,resgate,0.3960901464999598
21,debitar seguro conta terceiro,terceiro,0.6549062065745198
30,seguro cheque protegido,seguro,0.7441494809600826
56,cancelar seguro vida,vida,0.7336339785205742
60,quais caracteristicas seguro plano odonto especial,seguro,0.5149221351590916
56,seguro vida temporario decrescente,vida,0.6930548861949575
17,cpf consta base dados consignado,dados,0.4816331481618622
58,possivel fazer previdencias separadas cpf conjunta,separadas,0.5024715359296691
63,imprimir apolice seguro,seguro,0.7426205543353097
16,consultar apolice seguros patrimonial,seguros,0.5421446457359149
92,abrir sinistro seguro viagem,viagem,0.6116043529009094
62,idade seguro auto,seguro,0.8193532315672484
42,regularizar cpf divergente solicitacao resgate capitalizacao,solicitacao,0.4598945754468878
67,consulta cpf emissao boleto,emissao,0.5644235546207885
50,cobertura seguro emprestimo consignado,seguro,0.6763620604179612
50,seguro vida cobertura conjugue,vida,0.7872701116867258
32,contestar seguro indevido,seguro,0.7256079694798279
11,realizar endosso seguro,seguro,0.7202273220540799
25,valor taxa cambio,valor,0.7189193288519806
32,fazemos seguro taxi,taxi,0.7114952907969745
33,realizar cancelamento seguro cartao protegido,seguro,0.6001876222841117
48,abertura sinistro seguro falecimento,sinistro,0.6897801609204983
32,contratacao cdc seguro veiculo,veiculo,0.6334290606169748
69,seguro cartao protegido coberturas,seguro,0.6747153233098533
4,seguro cartao protegido,seguro,0.7344641024048792
66,liberar ordem cambio,ordem,0.799662634352866
18,incluir beneficiario seguro vida,vida,0.6670508714624223
15,solicitar segunda via apolice seguro,via,0.5447048874207087
59,seguro auto nao debitado,seguro,0.645462638397608
72,contratacao seguro,seguro,0.9682050894258538
89,cancelmaneto seguro cartao,seguro,0.8923112714872372
49,alterar cpf pertence cliente,pertence,0.7037870583961996
21,alterar conta debito seguro,seguro,0.5942719412934029
46,contratar seguro viagem agencia,viagem,0.7254472632864152
32,cdc seguro veiculo,veiculo,0.7305032382162101
32,cancelar venda cambio,venda,0.8510231004680295
46,seguro viagem cartao visa,visa,0.7615734103643428
20,fone central atendimento cambio funcionario,funcionario,0.5432086741290546
18,endosso seguro beneficiario,seguro,0.748875078573892
92,abrir sinistro seguro imobiliario,sinistro,0.6250548235427641
8,consultar debito seguro vida efetuado,vida,0.7047498116582581
46,direito seguro viagem mastercard,viagem,0.6845451587635665
11,realizar devolucao valor cambio origem,valor,0.5782728832860591
58,fazer seguro moto,seguro,0.8303396209125387
48,seguro auto sinistro,sinistro,0.791438857378226
72,erro cpf credito salario inss,salario,0.5589092965999984
88,solicitar comprovante cambio,solicitar,0.7297605776331304
59,seguro vida nao debitado,vida,0.6600719005513744
76,entra estorno cotna seguro cancelado,seguro,0.5771334745270545
30,cancelar cheque especial seguro protegido,seguro,0.5699184548693033
29,cancelar seguro residencial,seguro,0.7388659044619771
46,contratar seguro viagem,viagem,0.7277396364321749
8,guincho seguro auto sulamerica,sulamerica,0.6597498169096566
46,seguro cartao viagem,viagem,0.7852831734606952
46,acionar seguro viagem,viagem,0.7289971533864902
65,campanha seguro auto novembro,seguro,0.6766353933988248
14,alteracao endosso seguro vida,vida,0.6726455709407652
1,consultar remessa cambio devolvida pais origem,remessa,0.5430612979814621
32,constestacao seguro,seguro,0.984390291699974
8,localizar debito seguro,seguro,0.8194403770081691
50,seguro vida valor cobertura cliente pode ter concentracao,vida,0.5159188072165566
28,contratar seguro cartao protegido,seguro,0.6104234155073379
56,inclusao dependente seguro vida,vida,0.6802677544811414
85,autorizar debito seguro,seguro,0.8194403770081691
84,seguro compra protegida cartao,seguro,0.6776083920108628
15,pegar segunda via apolice seguro auto,via,0.5928531715369413
79,quantas vezes pode acionar seguro vida,vida,0.5476663379308504
48,abertura sinistro seguro incendio,sinistro,0.6628966194716189
22,consultar fechamento cambio,fechamento,0.7383065930513427
63,imprimir apolice seguro alto,seguro,0.7015266065819636
21,debito seguro realizado conta,seguro,0.7501834848358557
20,central atendimento sompo seguros,sompo,0.6415220997179562
56,carencia seguro vida morte natural,vida,0.5908818525911607
60,caracteristicas seguro empresarial,seguro,0.7441132846145557
8,debito automatico seguro,seguro,0.8194403770081691
81,desbloquear cartao credito bloqueio irregularidade cpf junto receita federal,receita,0.40408785846813994
42,regularizar cpf suspenso,suspenso,0.674612809161046
45,fechar cambio cliente pessoa fisica,pessoa,0.5681693532697314
76,estorno seguro cartao,seguro,0.8198456623381306
93,ordem cambio recebimento aluguel,recebimento,0.6463782754368277
71,abrir chamado seguro nao debitado,seguro,0.5520564575741742
93,declaracao recebimento seguro vida,vida,0.6967681637104678
48,abertura sinistro seguro cartao protegido,sinistro,0.6259514015399115
27,cancelar seguro acidentes pessoais,seguro,0.6243633765341048
44,pode participar campanha novembro azul seguro vida,vida,0.5405336972823334
49,alterar carta credito cpf cnpf,credito,0.6097735008032631
20,seguro tokio marine central,tokio,0.6309257285156668
28,contratar seguro vida socio,vida,0.7318916202866649
30,cobertura seguro cheque especial protegido,seguro,0.5289455252517887
37,cancelamento seguro patrimonial,seguro,0.7573189673114029
24,contratar cartao visa atrelado platinum,visa,0.5651119318348148
10,abrir sinistro seguro acidentes pessoais,sinistro,0.5201596112603264
19,taxista pode contratar seguro protecao sob medida,taxista,0.48958070226837247
56,carencias seguro vida,vida,0.9103319776950638
89,cancelmaneto seguro pra deficiente auditivo,seguro,0.5226049301873433
18,incluir beneficiario seguro vida,vida,0.6670508714624223
12,tarifa envio cambio,tarifa,0.7139222310600088
8,agendar seguro auto,seguro,0.858377129253732
62,seguro auxilio funeral pode ser contratado ate idade,ser,0.44944963305848523
8,seguro auto recusado,seguro,0.8843641912679835
37,cancelamento seguro patrimonial,seguro,0.7573189673114029
27,seguro acidentes pessoais coberturas,seguro,0.5741788731368297
68,cancelamento renovacao automatica seguro auto,seguro,0.6447029544020739
43,teimosinha seguro vida,vida,0.8982676085095138
32,seguro debitoui integralmente,seguro,0.7200843433269511
0,termo adesao assinatura contratos cambio,termo,0.5309434610796613
66,liberacao ordem pagamento cambio,pagamento,0.6647578460021446
32,tipos seguro,tipos,0.9826366342507208
76,estorno seguro cartao protegido debito,seguro,0.6065884737791548
37,seguro patrimonial condominio,seguro,0.8229022662480353
90,reimpressao contrato cambio pronto,reimpressao,0.6000610314677003
8,reagendar seguro auto,seguro,0.8779277565260463
37,quais regras seguro patrimonial,seguro,0.6987538441755391
11,necessario realizar vistoria previa contratacao seguro auto,vistoria,0.5413763777066614
8,fazer seguro auto motos,seguro,0.7810459391986888
33,fazer cancelamento seguro residencial,seguro,0.5786654396791561
61,seguro consorcio,seguro,0.9788802435784486
28,contratar seguro medico,seguro,0.8461706508863317
32,cancelar seguro auto,seguro,0.6956820510853201
78,pendencia cpf banco,pendencia,0.7058596676064215
40,idade maxima seguro vida socio empresa,vida,0.5178405152074208
29,sinsitro seguro residencial,sinsitro,0.8670791042457894
22,fechamento cambio,fechamento,0.8936446173074342
29,seguro residencial inquilino pagar aluguel,seguro,0.5882727343666556
90,contrato cambio pronto reimpressao,reimpressao,0.6000610314677003
4,pagamento seguro cartao protegido,seguro,0.6747153233098533
30,cancelar seguro cheque especial,seguro,0.638753023315055
37,alterar seguro patrimonial,seguro,0.7129294702733014
69,ver coberturas seguro sulamerica auto,ver,0.6219804760735556
65,campanha vigente seguro auto,vigente,0.7586411665762185
58,duvidas relacionadas teor procuracao liquidacao cambio,teor,0.47982234134474655
73,cliente fez previdencia aderiu seguro junto previdencia faco pra cancelar somente seguro atrelado previdencia contratada,somente,0.6501411394199424
32,coertura seguro desmoronamento,seguro,0.7015227990877357
20,numero central atendimento assistencia horas seguro patrimonial,seguro,0.4622657648485087
42,cliente consegue utilizar celular duas contas diferentes cpf diferentes,utilizar,0.6622253747237159
78,cadastro cambio,cambio,0.8869748108932939
63,consultar apolice seguro,seguro,0.722280842482982
28,contratar seguro vida socio,vida,0.7318916202866649
58,consigo fazer seguro cliente analfabeto,seguro,0.6611455620805738
60,cancelar seguro odonto,seguro,0.838179157154254
8,caracteristicas seguro auto sulamerica,sulamerica,0.6851750839978872
32,seguro danos fisicos imovel,seguro,0.6024523409801533
28,contratar seguro cartao completo,seguro,0.7631877742224843
69,quais coberturas seguro cdc protegido moto vidaemprego,vidaemprego,0.508929276426386
83,canal acionamento seguro protecao consignado total,total,0.5370584359052788
50,cobertura seguro auto peru,seguro,0.7765197917126907
49,possivel alterar beneficiario,possivel,0.6425537351007127
46,contratar seguro viagem,viagem,0.7277396364321749
4,cancelar seguro protegido cartao,seguro,0.6134311820132593
5,assistencia horas seguro residencial,seguro,0.6733860511276487
3,contratacao seguro vida empresa,vida,0.6891995280043374
63,imprimir apolice seguro empresarial,seguro,0.603128881232196
82,guia remessa seguros,seguros,0.7183518479346858
59,seguro auto nao efetivado,seguro,0.7507663169238129
8,debitar parcela seguro auto,seguro,0.6663110707223997
54,funciona seguro residencial,seguro,0.7997139584809644
16,consultar seguro,seguro,0.9489826587315336
56,cancelar seguro vida,vida,0.7336339785205742
32,valor capital segurado seguro,valor,0.6762052912126514
3,contratar seguro vida empresa,vida,0.6455972358307974
8,validade cotacao seguro auto,validade,0.7357430375106891
27,carencia seguro acidentes pessoais,seguro,0.6432895356498021
32,verificar cobranca seguro,verificar,0.7192200448419037
41,cadastrar cliente operar cambio,operar,0.6253230458000211
3,seguro empresa cotacoes,seguro,0.8525257015623144
43,teimosinha seguros,teimosinha,0.8451003417398217
25,consultar taxa seguro auto,taxa,0.7278586288775089
37,cancelar seguro patrimonial,seguro,0.7839767198332108
28,contratar seguros,seguros,0.7152097761257739
82,remessa cambio exterior,remessa,0.72075055255937
55,cancelamento seguro penhor rural,seguro,0.6453298535803286
11,realizar endosso seguro vida,vida,0.6613925324126285
1,consultar remessa cambio devolvida origem,remessa,0.5880155837991576
30,cancelar seguro cheque empresa protegido,seguro,0.5499631713357164
33,realizar cancelamento seguro vida,vida,0.6992612484124656
63,incluir eletronicos apolice seguro,seguro,0.7183693094427479
76,faco estorno seguro cancelado,seguro,0.6142064576774201
3,numero empresa sulamerica seguros,sulamerica,0.6033889106064405
64,transferir carta credito cpf cnpj,transferir,0.5247719553626913
48,sinistro seguro patrimonial,sinistro,0.6972139964573772
2,refere seguro debitado,seguro,0.8015262002094155
33,cancelamento seguro incendio residencial,seguro,0.752759950787929
20,central atendimento cambio,central,0.7071797981006507
30,consultar seguro cheque especial,seguro,0.6174881233430382
81,proceder cpf regular site receita,site,0.5274969402138804
21,quanto tempo cair seguro conta,tempo,0.5889775956542583
27,cancelar seguro acidentes pessoais,seguro,0.6243633765341048
50,cobertura seguro limite conta,seguro,0.6325391247809258
32,ver valor cota seguro,ver,0.652234238473891
63,imprimir apolice seguro,seguro,0.7426205543353097
8,seguro auto liberty quanto guincho,seguro,0.5837714152902623
49,alterar nome cpf gravame auto,nome,0.6046161703474561
0,configurar outlook,outlook,0.7071067811865476
46,fazer seguro viagem,viagem,0.7265867640137903
28,contratar seguro afalbetizado,seguro,0.8557028800342815
16,abertura conta corretora seguros,seguros,0.6772859120779661
48,fazer abertura sinistro seguro cartao,sinistro,0.6197260988101051
78,incluir cpf cadastro antigo,incluir,0.6666091317683651
24,seguro carro cartao platinum,seguro,0.6558488925239581
12,tarifa cambio,tarifa,0.9099033006029205
32,apolice seguro automovel,seguro,0.8371984555291446
33,cancelamento seguro residencial,seguro,0.7095270424941977
59,seguro auto nao debitado conta cliente,seguro,0.5194047277491859
59,efetivacao seguro nao debitado conta,seguro,0.65005027638888
87,seguro cancelado assim ocorreu debito,seguro,0.5744984964767774
44,valores seguro vida novembro azul,vida,0.5617275037974312
4,valores seguros cartao protegido cartao black,valores,0.5299667921145192
32,antecipacao seguro emprestimo,seguro,0.7200843433269511
61,solicitacao valor pagamento seguro consorcio,valor,0.5709665090245768
45,fechamento cambio pessoa juridica,pessoa,0.5899975200285362
69,quais coberturas seguro odontologico,seguro,0.7152909741634428
72,efetivar contratacao seguro,seguro,0.7762295252960123
58,fiz operacao cambio valor entrou aconteceu,valor,0.5093212329711367
10,abertura sinistro seguro acidentes pessoais,sinistro,0.5567475557857623
50,cobertura seguro vida,vida,0.8353953352481914
29,quais assistencias seguro residencial dose dupla,seguro,0.5420325362803424
71,chamado sobre seguro,sobre,0.7410465677536694
32,leliao veiculos,veiculos,0.7261272742122532
24,desconto mensalidade cartao platinum,platinum,0.5875596890325081
42,regularizar cpf resgate capitalizacao,resgate,0.5824116705508474
58,empresa liberada fazer cambio,liberada,0.7521910432282762
58,cambio enviado exterior outra parte recebera valor,valor,0.4505439453872384
81,quais regras conta corrente bloqueio irregularidade cpfcnpj junto receita federal,regras,0.35599213575914795
67,consulta remessa cambio,remessa,0.7114217606732682
33,cancelamento seguro auto,seguro,0.7295752826817212
8,agendar data debito seguro vida,vida,0.6311070036213344
29,alterar endereco seguro residencial,seguro,0.6800488440019754
21,cliente conta corrente conjunta quer fazer previdencia cada cpf,quer,0.4409485826872421
30,concelamento seguro cheque protegido,seguro,0.7729147874386136
32,entra estonor seguro,seguro,0.7200843433269511
28,contratar seguro incendio,seguro,0.8381705720363836
32,beneficiarios seguro,seguro,0.9745136163537825
56,entrar contato seguro vida,vida,0.7220230953388105
56,necessario emissao seguro vida,vida,0.679349457536436
69,editar coberturas seguro,seguro,0.8309331907403709
29,nao consigo cancelar seguro residencial,seguro,0.657966777966744
32,cancelar seguro cartao,seguro,0.6963388507058608
41,operar cambio,operar,0.9099033006029205
28,contratar seguro cartao protegido,seguro,0.6104234155073379
71,abrir chamado cambio nao chegou,nao,0.6072650005778866
20,tefefone central seguro,tefefone,0.8086830996124378
62,limite idade seguro residencia,seguro,0.6858247678777507
16,consultar pagina seguros intranet,seguros,0.6202454537041033
19,qualquer pessoa pode contratar seguro vida,vida,0.6387546560784167
65,campanha promocional seguro auto,seguro,0.7586411665762185
82,fazer devolucao remessa cambio,remessa,0.666083530697132
93,consultar recebimento cambio,recebimento,0.7565055944968505
32,conseguir numero apolice seguro imobiliario,seguro,0.593235999539999
8,verificar trata debito seguro,verificar,0.66758497021781
58,fazer cotacao seguro agricola,seguro,0.7001832639607266
14,alteracao endosso seguro alto,seguro,0.7017178063528858
71,abrir chamado seguro debitado,seguro,0.616244266563719
55,cancelar seguro penhor rural,seguro,0.6539512493943705
8,debitar seguro auto atraso,seguro,0.7007962715490424
8,vistoria seguro auto,vistoria,0.8376792591791468
8,autorizacao debito seguro,seguro,0.8257881719319097
77,envio cambio conta,envio,0.7187243120182212
32,liberacao via internet autorizacao seguro,via,0.5455038857539957
33,cancelamento seguro zurich minas,zurich,0.6888708160895615
56,quitar seguro vida,vida,0.9038056920729503
73,cancelar seguro feito junto previdencia,seguro,0.5745203166517312
56,quanto custa seguro vida,vida,0.7436794435314903
66,prazo liquidar ordem cambio,prazo,0.6408996297462767
44,seguro vida novembro azul,vida,0.6661704284959272
30,cancelamento seguro cheque especial protegido,seguro,0.5602065494593901
28,contratar seguro cartao,seguro,0.7504894944683659
3,consultar seguro vida socio empresa,vida,0.6356653642942132
33,realizar cancelamento seguro,seguro,0.7699376546064074
74,tel mesa cambio,tel,0.7147868602760333
32,reagendar vistoria seguro veiculo,vistoria,0.6233458301417741
15,segunda via apolice seguro auto,via,0.594993961610454
21,atualizo cpf conta corrente,cpf,0.6963071718855796
87,seguro cancelado assim ocorreu debito conta cliente,seguro,0.5194227470268279
58,fazer cotacao seguro generico,seguro,0.6481932402442835
32,efetivacao seguro conta incorreta cancelar,seguro,0.6488847982539743
44,campanha seguros novembro azul,seguros,0.5561432472778736
32,simular seguro generico empresas,simular,0.5984625911444793
33,cancelamento renovacao seguro auto automatico,seguro,0.6127570096947935
13,beneficios seguro vida,vida,0.8715648852848378
27,realizar cancelamento seguro acidentes pessoais,seguro,0.5217898643622627
58,identicar cambio,identicar,0.9426503083061593
30,cancelar seguro cheque especial,seguro,0.638753023315055
54,quero saber funciona seguro vida trienal,vida,0.5352223578431691
12,tarifa servicos cambio,tarifa,0.7177824515768095
49,alterar documento principal cpf cadastro,principal,0.5326892705127708
46,acionar seguro viagem,viagem,0.7289971533864902
76,estorno parcela seguro debitou apos cancelamento,seguro,0.5252808395303893
58,valor tarifas cobradas operacoes cambio,valor,0.5500435218765442
9,alteracao data seguro,seguro,0.7041484886594426
54,funciona transferencia bonus seguro auto,transferencia,0.591514559487089
41,cliente consgeue operar cambio,operar,0.7093191632810217
82,remessa cambio exterior brasil,remessa,0.6856048892648626
79,acionar seguro vida,vida,0.8429389978669524
28,contratar operacao cambio,operacao,0.7026512223895247
58,consultar vlr cambio vindo exterior,vlr,0.5875075517481515
1,remessa cambio devolvida pra conta,remessa,0.5635206585573698
32,recalcular cotacao seguro protecao empresarial generico,seguro,0.5308972344279878
92,abrir sinistro seguro,sinistro,0.7276460837712804
29,tipos seguro residencial,tipos,0.8549304197149247
46,cadastrar seguro viagem,viagem,0.7619367908708499
33,cancelamento seguro,seguro,0.9440855305366559
69,alterar valores coberturas terceiros seguro auto,valores,0.5631764112142812
87,procedimento seguro auto cancelado,seguro,0.6752790389668245
90,imprimir contrato cambio pronto,pronto,0.6299826984642746
44,seguro vida novembro azul,vida,0.6661704284959272
4,saber seguro cartao protegido,seguro,0.7259636947077757
27,cancelamento proposta seguro acidentes pessoais,seguro,0.5245464004523408
82,remessa cambio,remessa,0.8766779468514598
21,fiz seguro cliente debitado conta,seguro,0.6840742042032933
31,seguro habitacional credito imobiliario,seguro,0.6773895489978478
28,contratar seguro moto kawasaki,seguro,0.6966029137860916
35,quer dizer cpf invalido,quer,0.6166066905590187
5,quais assistencia seguro residencial,seguro,0.6881061602103882
33,cancelamento seguro auto,seguro,0.7295752826817212
63,imprimir apolice seguro vida,vida,0.6837011618914781
66,calcular conversao ordem pagamento recebida operacoes cambio,recebida,0.4863037529799593
28,contratar seguro vida,vida,0.7841532130418193
21,quero saber seguro sendo descontado conta corrente,sendo,0.4914625471629755
25,valor taxa emissao cambio,valor,0.609503264800329
82,gerar guia remessa capitalizacao seguros,seguros,0.5352054260406306
69,quais assistencias seguro auto allianz,seguro,0.6228947161691384
42,retirar restricao cpf cliente,retirar,0.6224084643171461
16,declaracao inexistente outros seguros,seguros,0.5784520732848376
30,cancelo seguro cheque especial,seguro,0.6940282978006459
87,procedimento acionar seguro,seguro,0.7676756369321743
30,quanto cobra seguro cheque especial,seguro,0.6380872186671206
33,fazer cancelamento seguro,seguro,0.7095270424941977
58,consultar sistema cliente autorizado fazer cambio,sistema,0.5904315398332777
58,verificar valor vindo exterior cambio,vindo,0.5872915233421089
62,alterar limite cambio,limite,0.7182301590231223
3,cancelar seguro vida empresa trienal,vida,0.7041407751076851
73,cliente fez previdencia atrelado previdencia fez seguro faco cancelar,seguro,0.6806717185222143
1,consultar ordem remessa cambio devolvida,remessa,0.6202806263202132
8,mudar data debito seguro,seguro,0.7411091515659717
72,retirar cpf pessoa grupo credito,retirar,0.5330923909648811
42,regularizar cpfcnpj cadastro cliente status regular receita federal,status,0.3973999093297388
32,servicos seguro empresarial,servicos,0.7735597965188844
78,resolvo cpf invalido,resolvo,0.7003339783117889
29,cancelar seguro residencial falecido,seguro,0.7760056842779159
52,seguro auto debitou,seguro,0.8544191936708336
56,cancelar seguro vida,vida,0.7336339785205742
91,alterar data vencimento seguro trienal,vencimento,0.5611764294439809
56,fazer seguro vida zurich,zurich,0.7687950580140256
3,cancelar seguro vida empresa,vida,0.6793274581442916
2,seguro debitado,seguro,0.9646348101570538
42,saber seguro descontando cliente,seguro,0.7359995471130174
8,endosso seguro auto tokyo marine,tokyo,0.642533306000605
32,aciono seguro desemprego,seguro,0.7200843433269511
16,efetuado pagamento premio seguros protecao vida,vida,0.5480646803465479
14,alteracao endosso seguro vida,vida,0.6726455709407652
63,fazer alteracao apolice seguro auto,seguro,0.5839774734507278
63,quanto tempo demora chegar apolice seguro auto,tempo,0.504007781505266
69,quais opcoes seguro vida socio,vida,0.6732978528309045
14,seguro vida fazer endosso,vida,0.6560093899814139
33,cancelamento seguro procuracao,seguro,0.8389258959972712
46,publico alvo seguro viagem cartao,viagem,0.6058764130652757
29,debito seguro residencial ocorreu,seguro,0.7306435417552372
14,endosso valor seguro empresarial,valor,0.6108641681631092
8,calcular seguro auto,seguro,0.8843641912679835
52,nao debitou seguro auto,seguro,0.7138239938298261
60,contratar seguro odonto,seguro,0.8006823037515503
23,fazer cotacao seguro,seguro,0.7848239632265513
22,fechamento operacao cambio,operacao,0.6936146384116798
25,custo emissao cambio,emissao,0.7463590422643185
20,central cambio,central,0.8936446173074342
92,abrir sinistro seguro,sinistro,0.7276460837712804
68,bonus renovacao seguro,seguro,0.711105768791436
16,seguros automoveis liberty seguros,seguros,0.6676282943072583
69,quais coberturas seguro acidentes viagens bandeira visa,visa,0.503768084854248
